ExperimentName,Subject,Session,Age,Clock.Information,Clock.StartTimeOfDay,Condition,Display.RefreshRate,Ethnicity,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,AccumValue.Block.,popcount.Block.,Procedure.Block.,RunList,RunList.Cycle,RunList.Sample,Running.Block.,Trial,BalloonColor,BlockList,BlockList.Cycle,BlockList.Sample,popcount.Trial.,Procedure.Trial.,PumpDuration,Running.Trial.,TrialType,SubTrial,AccumValue.SubTrial.,burst,burstpoint,InflationCount.SubTrial.,Numpumps.SubTrial.,Outcome.OnsetTime,Procedure.SubTrial.,PumpBegin.ACC,PumpBegin.OffsetTime,PumpBegin.OnsetTime,PumpBegin.RESP,PumpBegin.RT,PumpBegin.RTTime,PumpCollect.ACC,PumpCollect.CRESP,PumpCollect.DurationError,PumpCollect.OffsetTime,PumpCollect.OnsetDelay,PumpCollect.OnsetTime,PumpCollect.RESP,PumpCollect.RT,PumpCollect.RTTime,PumpDur,PumpOnsetRT,PumpStop,Remtime.SubTrial.,Resp,Running.SubTrial.,Status.SubTrial.,TrialCount,TrialList,TrialList.Cycle,TrialList.Sample,Value.SubTrial.,LogLevel5,InflationCount.LogLevel5.,Numpumps.LogLevel5.,Procedure.LogLevel5.,Pump10RT,Pump11RT,Pump12RT,Pump13RT,Pump14RT,Pump15RT,Pump16RT,Pump17RT,Pump18RT,Pump19RT,Pump20RT,Pump21RT,Pump22RT,Pump23RT,Pump24RT,Pump25RT,Pump26RT,Pump27RT,Pump28RT,Pump29RT,Pump30RT,Pump31RT,Pump32RT,Pump33RT,Pump34RT,Pump35RT,Pump36RT,Pump37RT,Pump38RT,Pump39RT,Pump3RT,Pump40RT,Pump41RT,Pump42RT,Pump43RT,Pump44RT,Pump45RT,Pump4RT,Pump5RT,Pump6RT,Pump7RT,Pump8RT,Pump9RT,PumpAgain.ACC,PumpAgain.OffsetTime,PumpAgain.OnsetTime,PumpAgain.RESP,PumpAgain.RT,PumpAgain.RTTime,PumpIncrement,PumpIncrement.Cycle,PumpIncrement.Sample,Remtime.LogLevel5.,Running.LogLevel5.,Status.LogLevel5.,Value.LogLevel5.,X.,Pump52RT,Pump53RT,Pump48RT,Pump49RT,Pump50RT,Pump51RT,Pump46RT,Pump47RT,Pump54RT,Clock.SystemTimeDrift,Clock.SystemTimeDriftWarning,Pump56RT,Pump57RT,InflationCount,Numpumps,Remtime,Value,DataFile.Basename,ExperimentVersion,RuntimeVersion,RuntimeVersionExpected,SessionStartDateTimeUtc,StudioVersion,PumpCollect.OnsetToOnsetTime,Pump2RT,Pump66RT,Pump55RT,Pump61RT,Pump62RT
BART_PRSK,10689,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>3579545</Frequency><Timestamp dt:dt=r8>502180954535</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/6/2012 18:09,1,59.9,3,1,-329511464,8/6/2012,18:09:52,NA,male,1,$8.10 ,9,RunProc,1,1,1,RunList,17,Yellow,1,1,17,8,ExpBlockProc,2788,BlockList,Exp,1,$6.86 ,15,54,16,16,266165,TrialProc,0,256787,256365,{SPACE},422,256787,0,NA,0,259153,50,259053,{SPACE},6,259059,2788,422,259154,5968,{SPACE},TrialList,timeout,17,1,17,17,$1.03 ,1,47,47,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,32,118,111,129,123,133,110,128,137,123,133,118,111,137,131,347,147,155,276,127,137,298,124,NA,118,112,297,259,320,281,NA,NA,NA,NA,NA,NA,1,266105,265848,,0,0,1,14,14,257,PumpIncrement,Timeout,$1.03 ,NA,NA,NA,NA,NA,NA,NA,276,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10689,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>3579545</Frequency><Timestamp dt:dt=r8>502180954535</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/6/2012 18:09,1,59.9,3,1,-329511464,8/6/2012,18:09:52,NA,male,1,$8.10 ,9,RunProc,1,1,1,RunList,18,Yellow,1,1,18,8,ExpBlockProc,517,BlockList,Exp,1,$7.64 ,13,48,1,1,279788,TrialProc,0,270977,270606,{SPACE},371,270977,0,NA,0,271123,46,271023,{SPACE},98,271121,517,371,271124,7519,{SPACE},TrialList,inflating,18,1,18,18,$0.78 ,1,39,39,PumpIncrementProc,129,114,116,126,128,120,121,155,291,230,139,140,109,119,146,250,288,289,125,118,120,338,347,291,294,368,328,328,306,531,134,NA,NA,NA,NA,NA,NA,111,137,123,124,134,127,0,279752,279220,{SPACE},531,279751,1,15,15,1,PumpIncrement,inflating,$0.78 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA
BART_PRSK,10689,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>3579545</Frequency><Timestamp dt:dt=r8>502180954535</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/6/2012 18:09,1,59.9,3,1,-329511464,8/6/2012,18:09:52,NA,male,1,$8.10 ,9,RunProc,1,1,1,RunList,19,Yellow,1,1,19,9,ExpBlockProc,4242,BlockList,Exp,1,$7.64 ,7,30,22,22,290138,TrialProc,0,285407,284612,{SPACE},794,285406,0,NA,0,288854,35,288754,{SPACE},4,288758,4242,794,288855,4996,{SPACE},TrialList,popped,19,1,19,19,$0.00 ,1,30,30,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,145,49,126,136,121,138,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,290094,289955,{SPACE},139,290094,1,16,16,4037,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10689,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>3579545</Frequency><Timestamp dt:dt=r8>502180954535</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-08-06T22:09:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,8/6/2012 18:09,1,59.9,3,1,-329511464,8/6/2012,18:09:52,NA,male,1,$8.10 ,9,RunProc,1,1,1,RunList,20,Yellow,1,1,20,9,ExpBlockProc,3088,BlockList,Exp,1,$8.10 ,18,63,17,17,302960,TrialProc,0,294565,293878,{SPACE},687,294565,0,NA,0,296966,49,296866,{SPACE},67,296933,3088,687,296967,5603,{SPACE},TrialList,timeout,20,1,20,20,$0.46 ,1,27,27,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,397,171,410,462,291,382,525,326,351,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,302901,301308,,0,0,1,17,17,1593,PumpIncrement,Timeout,$0.46 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,1,Yellow,1,1,1,1,ExpBlockProc,5365,BlockList,Exp,1,$0.00 ,6,27,20,20,44606,TrialProc,0,39619,36602,{SPACE},3017,39619,0,NA,0,41967,17,41867,{SPACE},96,41963,5365,3017,41967,2973,{SPACE},TrialList,popped,1,1,1,1,$0.00 ,1,27,27,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433,520,287,281,321,367,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44603,44245,{SPACE},358,44603,1,1,1,406,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,2,Yellow,1,1,2,2,ExpBlockProc,5365,BlockList,Exp,1,$0.00 ,1,12,12,12,52307,TrialProc,0,50819,49422,{SPACE},1397,50819,1,NA,0,52288,32,52188,,0,0,NA,1397,NA,5393,{SPACE},TrialList,popped,2,1,2,2,$0.00 ,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,3,Yellow,1,1,3,2,ExpBlockProc,1900,BlockList,Exp,1,$0.23 ,19,66,9,9,64297,TrialProc,0,56843,56020,{SPACE},823,56843,0,NA,0,57920,17,57820,{SPACE},71,57891,1900,823,57920,6267,{SPACE},TrialList,timeout,3,1,3,3,$0.23 ,1,16,16,PumpIncrementProc,762,511,663,1297,351,1111,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,64294,63523,,0,0,1,2,2,771,PumpIncrement,Timeout,$0.23 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,4,Yellow,1,1,4,2,ExpBlockProc,3143,BlockList,Exp,1,$0.76 ,11,42,17,17,77082,TrialProc,0,69419,68420,{SPACE},999,69419,0,NA,0,71563,25,71463,{SPACE},28,71491,3143,999,71564,5291,{SPACE},TrialList,timeout,4,1,4,4,$0.53 ,1,30,30,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,544,455,335,260,271,735,413,334,292,292,412,334,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77056,76790,,0,0,1,3,3,266,PumpIncrement,Timeout,$0.53 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,5,Yellow,1,1,5,3,ExpBlockProc,2264,BlockList,Exp,1,$0.76 ,7,30,14,14,88589,TrialProc,0,81275,80782,{SPACE},492,81274,0,NA,0,83046,19,82946,{SPACE},24,82970,2264,492,83047,6098,{SPACE},TrialList,popped,5,1,5,5,$0.00 ,1,30,30,PumpIncrementProc,NA,NA,NA,NA,NA,420,823,204,165,206,181,196,322,358,367,302,412,452,348,292,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,88571,88343,{SPACE},227,88570,1,4,4,823,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,6,Yellow,1,1,6,4,ExpBlockProc,2264,BlockList,Exp,1,$0.76 ,2,15,15,15,94462,TrialProc,0,92562,92117,{SPACE},445,92562,1,NA,0,94438,25,94338,,0,0,NA,445,NA,6045,{SPACE},TrialList,popped,6,1,6,6,$0.00 ,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,7,Yellow,1,1,7,5,ExpBlockProc,1665,BlockList,Exp,1,$0.76 ,3,18,8,8,103298,TrialProc,0,98594,97933,{SPACE},661,98594,0,NA,0,99598,21,99498,{SPACE},56,99554,1665,661,99599,6529,{SPACE},TrialList,popped,7,1,7,7,$0.00 ,1,18,18,PumpIncrementProc,275,229,292,260,324,444,355,423,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,0,103266,102747,{SPACE},519,103266,1,5,5,3031,PumpIncrement,popped,$0.00 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,8,Yellow,1,1,8,5,ExpBlockProc,2008,BlockList,Exp,1,$1.11 ,20,69,12,12,114774,TrialProc,0,106858,106370,{SPACE},488,106858,0,NA,0,108378,26,108278,{SPACE},60,108338,2008,488,108379,6302,{SPACE},TrialList,inflating,8,1,8,8,$0.35 ,1,22,22,PumpIncrementProc,NA,NA,NA,630,584,757,582,844,607,491,615,549,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,114770,114163,{SPACE},607,114770,1,6,6,36,PumpIncrement,inflating,$0.35 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,9,Yellow,1,1,9,5,ExpBlockProc,3203,BlockList,Exp,1,$1.54 ,18,63,16,16,127566,TrialProc,0,120098,118922,{SPACE},1176,120098,0,NA,0,122125,24,122025,{SPACE},49,122074,3203,1176,122126,5214,{SPACE},TrialList,timeout,9,1,9,9,$0.44 ,1,26,26,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,555,502,487,453,519,349,325,541,517,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,127520,127182,,0,0,1,7,7,338,PumpIncrement,Timeout,$0.44 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,10,Yellow,1,1,10,5,ExpBlockProc,2544,BlockList,Exp,1,$2.00 ,8,33,16,16,139678,TrialProc,0,131586,131081,{SPACE},505,131586,0,NA,0,133625,25,133525,{SPACE},13,133538,2544,505,133626,5885,{SPACE},TrialList,timeout,10,1,10,10,$0.46 ,1,27,27,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,425,425,431,530,400,400,943,761,567,334,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,139641,139308,,0,0,1,8,8,333,PumpIncrement,Timeout,$0.46 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,11,Yellow,1,1,11,5,ExpBlockProc,3269,BlockList,Exp,1,$2.59 ,14,51,21,21,152056,TrialProc,0,144050,143420,{SPACE},630,144050,0,NA,0,146689,27,146589,{SPACE},13,146602,3269,630,146690,5260,{SPACE},TrialList,inflating,11,1,11,11,$0.58 ,1,32,32,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,495,542,358,302,519,550,454,582,454,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,152010,151581,{SPACE},428,152009,1,9,9,56,PumpIncrement,inflating,$0.58 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BART_PRSK,10697,1,0,<?xml version=1.0?>\n<Clock xmlns:dt=urn:schemas-microsoft-com:datatypes><Description dt:dt=string>E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=int>0</Timestamp><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=r8>2992620000</Frequency><Timestamp dt:dt=r8>1.07686434118811E+15</Timestamp><Current dt:dt=r8>0</Current><DateUtc dt:dt=string>2012-07-06T14:30:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n,7/6/2012 10:30,0,85.01,0,1,655349047,7/6/2012,10:30:10,2:30:10 PM,female,1,$6.84 ,7,RunProc,1,1,1,RunList,12,Yellow,1,1,12,5,ExpBlockProc,3448,BlockList,Exp,1,$3.17 ,16,57,22,22,164676,TrialProc,0,156529,155868,{SPACE},661,156529,0,NA,0,159316,27,159216,{SPACE},97,159313,3448,661,159317,5129,{SPACE},TrialList,timeout,12,1,12,12,$0.58 ,1,32,32,PumpIncrementProc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,476,508,476,518,388,324,454,574,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,164623,164301,,0,0,1,10,10,322,PumpIncrement,Timeout,$0.58 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
